Longitude,Latitude,PC01,PC02,PC03,PC04,presence
-47.9439,-18.1667,0.5018279552459717,0.8713184595108032,-1.155859112739563,0.5522966980934143,1
-48.0756,-14.1515,1.3347078561782837,1.5152777433395386,-1.3096550703048706,-0.07759920507669449,1
-47.6025,-16.7634,-0.23997342586517334,0.38116100430488586,-1.0989799499511719,0.5776549577713013,1
-47.5887,-18.1275,0.7025973200798035,0.6774256229400635,-0.9594024419784546,1.0938776731491089,1
-46.6327,-14.1016,1.0390056371688843,1.806416630744934,-1.2726163864135742,-0.623954713344574,1
-48.2207,-13.5311,1.245861530303955,1.6931284666061401,-1.1392402648925781,-0.062255583703517914,1
-50.2819,-13.7733,1.545241117477417,2.1639206409454346,-1.040063500404358,-0.09412454068660736,1
-49.1412,-13.4336,1.5725328922271729,1.9375405311584473,-1.1123721599578857,0.004778982140123844,1
-45.0797,-1.523,3.2286298274993896,1.1355894804000854,-1.8912826776504517,-1.254251480102539,1
-45.6655,-2.9515,3.5480589866638184,0.8466461300849915,-1.304893970489502,-0.6817875504493713,1
-46.1646,-1.692,3.8066346645355225,0.2227068394422531,-1.192580223083496,-0.7577662467956543,1
-45.0103,-3.3218,3.3335108757019043,1.194821834564209,-1.3370901346206665,-0.63232421875,1
-45.7761,-1.4117,4.425166606903076,0.2693299353122711,-1.6793228387832642,-0.283841073513031,1
-45.7511,-1.9825,4.131700038909912,0.06337718665599823,-1.2128316164016724,-0.597133457660675,1
-45.2504,-3.4852,3.3729734420776367,1.2288862466812134,-1.3775554895401,-0.45383769273757935,1
-45.2336,-3.193,3.3959782123565674,1.18455171585083,-1.3822108507156372,-0.5395443439483643,1
-45.3007,-8.2343,0.7217098474502563,2.092684745788574,-1.2067809104919434,-0.7862482070922852,1
-45.8271,-2.5203,3.9686992168426514,0.3215354382991791,-1.2064114809036255,-0.650136411190033,1
-45.1181,-1.8554,3.118374824523926,1.200472354888916,-1.8396110534667969,-1.4056549072265625,1
-45.3217,-2.1138,3.8063037395477295,0.7567276358604431,-1.7012062072753906,-0.8876574039459229,1
-46.3281,-3.2726,3.208203077316284,0.8829677104949951,-1.2315562963485718,-0.5050672888755798,1
-42.7524,-3.6783,2.609562397003174,1.855008840560913,-1.1448416709899902,-0.30184322595596313,1
-44.3812,-3.6368,3.0075535774230957,1.4148768186569214,-1.3343803882598877,-0.6797658205032349,1
-43.3688,-4.8659,2.097639560699463,2.362253427505493,-1.072560429573059,-0.5133557319641113,1
-43.3579,-3.7412,2.737863540649414,1.7327266931533813,-1.3377907276153564,-0.5600723028182983,1
-43.1118,-3.6208,2.730679512023926,1.6385059356689453,-1.3237347602844238,-0.5554741621017456,1
-43.9072,-3.4649,3.012517213821411,1.4861550331115723,-1.4324911832809448,-0.7642174363136292,1
-46.7461,-5.5702,1.0423033237457275,2.0091753005981445,-1.0370854139328003,-0.36184197664260864,1
-45.247,-5.5021,1.3370490074157715,2.3192152976989746,-1.0933468341827393,-0.8405264019966125,1
-47.0159,-5.5918,1.177067756652832,1.6913145780563354,-0.8535334467887878,-0.20423895120620728,1
-47.457,-7.336,2.109480381011963,1.774749755859375,-0.9984298944473267,-0.8074145913124084,1
-47.7821,-5.1736,1.9185965061187744,1.9475675821304321,-1.3456145524978638,-0.3530319035053253,1
-47.3914,-5.5259,1.550477147102356,1.9308362007141113,-0.8827019929885864,-0.07308150827884674,1
-47.4442,-6.5606,1.342972993850708,1.6245607137680054,-0.8582720160484314,-0.26289695501327515,1
-46.1874,-6.443,0.9084791541099548,1.9694111347198486,-0.9832083582878113,-0.4444269835948944,1
-47.5277,-4.453,2.1422696113586426,1.8093080520629883,-1.6815454959869385,-0.17280910909175873,1
-47.3879,-5.9321,1.4255516529083252,1.6789140701293945,-0.7290040850639343,-0.07412156462669373,1
-48.43,-5.0843,3.4168875217437744,0.9182448387145996,-1.4382805824279785,0.00870713870972395,1
-46.5312,-6.8237,0.9611117243766785,1.7499116659164429,-0.9712854623794556,-0.5330126285552979,1
-46.7029,-5.8802,0.9344767928123474,1.7906064987182617,-0.8994177579879761,-0.3001747727394104,1
-44.7857,-4.2244,2.7472572326660156,1.8990771770477295,-1.4442816972732544,-0.4983217418193817,1
-45.2514,-3.7408,3.021836996078491,1.454358696937561,-1.3231239318847656,-0.5680598616600037,1
-44.8948,-3.8395,2.8879494667053223,1.6714411973953247,-1.3838847875595093,-0.5861872434616089,1
-44.1202,-4.128,2.4834694862365723,1.919553518295288,-1.2852873802185059,-0.7624818086624146,1
-44.6829,-5.0127,2.2099454402923584,1.9666547775268555,-1.191612720489502,-0.4799138307571411,1
-44.4681,-4.5208,2.432309865951538,1.9805116653442383,-1.2949954271316528,-0.5373440980911255,1
-45.1194,-4.1396,2.847445487976074,1.7602940797805786,-1.4261128902435303,-0.45882102847099304,1
-44.3619,-4.8653,2.202075958251953,2.0298588275909424,-1.2261191606521606,-0.5189146399497986,1
-42.8646,-5.1022,2.157357692718506,2.3985435962677,-0.9269345998764038,-0.23861168324947357,1
-60.9469,-2.6279,4.359537601470947,-0.7015970945358276,-0.016423935070633888,-0.7951086163520813,1
-63.1435,-4.0918,3.6085736751556396,-0.5197405219078064,-0.2312299609184265,-1.0137989521026611,1
-65.3558,-4.8847,3.8919014930725098,-0.8196563720703125,0.07544729113578796,-0.3225492238998413,1
-60.6275,-3.0382,4.373785495758057,-0.44650185108184814,-0.400564581155777,-0.77302086353302,1
-48.443,-3.1409,4.134737968444824,0.4317854344844818,-1.5315462350845337,0.17671668529510498,1
-60.63,-3.2889,4.12083625793457,-0.2752619981765747,-0.45508456230163574,-0.981291651725769,1
-61.2119,-3.3275,3.9489545822143555,-0.4913822114467621,-0.1742359697818756,-1.0992506742477417,1
-58.1218,-3.5836,3.78861141204834,-0.4650386869907379,0.05318533256649971,-1.102124810218811,1
-61.2942,-5.8119,4.253054618835449,-0.8368440270423889,0.012592426501214504,0.2534147799015045,1
-62.9264,-0.8736,4.006887435913086,-0.3052569627761841,-0.6018266081809998,-0.5744436383247375,1
-40.07,-19.07,0.9040384888648987,0.4499708414077759,0.07211621105670929,-1.1304386854171753,1
-52.105278,-21.764722,-0.002003992209210992,0.5557869076728821,0.6017900109291077,-0.009903624653816223,1
-49.379444,-20.819722,0.26071205735206604,0.6794965863227844,-0.2631016671657562,1.1057944297790527,1
-49.517375,-11.809415,2.0306501388549805,2.1115012168884277,-0.7435188293457031,0.6216740012168884,1
-47.668069,-16.107621,0.06472277641296387,0.6039150953292847,-1.3094844818115234,0.7779008746147156,1
-61.981389,-9.443889,1.8605074882507324,1.3418526649475098,-0.9532468914985657,0.4404033124446869,1
-66.598889,-1.826111,4.844247341156006,-2.847496747970581,1.2946345806121826,-0.27934956550598145,1
-51.8234,2.30373,3.8101890087127686,-0.6413002610206604,-0.6095534563064575,-0.2174490988254547,1
-42.981944,-22.536944,0.671974241733551,0.17535343766212463,0.5670077204704285,-0.43811744451522827,1
-52.013611,-0.95,3.9009244441986084,-0.04340042546391487,-0.5325696468353271,-0.7394327521324158,1
-68.5,-10.65,1.8433870077133179,0.8519064784049988,-0.36433953046798706,-0.01838676445186138,1
-66.966667,-7.7,2.958300828933716,0.14738810062408447,-0.31098315119743347,0.4766945242881775,1
-63.166667,-5.616667,3.921598434448242,-0.5683156251907349,-0.25653254985809326,-0.4272671639919281,1
-64.366667,-6.533333,3.314448833465576,0.10173351317644119,-0.25239571928977966,0.20454257726669312,1
-47.810556,-21.175,0.22799359261989594,-0.1350710541009903,-0.33339229226112366,1.4947377443313599,1
-59.466667,-1.916667,4.281529426574707,-0.5672638416290283,-0.16861119866371155,-0.6626259088516235,1
-55.879167,-15.190278,0.8592172265052795,0.7557846307754517,-0.30924859642982483,0.3773130476474762,1
-47.746944,-20.038333,0.6757647395133972,0.35752683877944946,-0.6732115149497986,1.4163670539855957,1
-40.866667,-4.033056,0.9761241674423218,0.5589370131492615,-2.2803657054901123,-0.04675012826919556,1
-40.2388,-3.6739,1.626268744468689,2.914242744445801,-1.7440279722213745,-0.8669546246528625,1
-61.1458,4.4308,2.0942230224609375,-0.3209872841835022,-1.0799190998077393,-0.24098750948905945,1
-61.3708,3.6519,3.075798273086548,1.0335334539413452,-1.4358426332473755,-0.42401623725891113,1
-59.8327,3.36,3.3731229305267334,1.2521231174468994,-1.4103225469589233,-0.5723011493682861,1
-60.9,2.43,3.0606942176818848,1.1820361614227295,-1.3278695344924927,-0.6689324975013733,1
-61.1277,1.8115,3.461385488510132,0.6230800151824951,-0.9854283928871155,-0.5771238803863525,1
-60.4391,0.9394,3.86832857131958,0.10907779633998871,-0.7578818798065186,-0.34040287137031555,1
-59.9108,0.9508,3.672870397567749,-0.09340212494134903,-0.4091684818267822,-0.7265004515647888,1
-73.2333,-3.75,4.569152355194092,-2.4810516834259033,1.625239610671997,0.02528996579349041,1
-49.2833,-1.4166,4.635035037994385,-0.0413752943277359,-1.275053858757019,0.0031733475625514984,1
-48.6,-1.6166,4.6052398681640625,-0.7445582151412964,-0.5620720982551575,-0.18863309919834137,1
-48.75,-1.8666,4.515844345092773,-0.36068734526634216,-0.887933611869812,0.009827297180891037,1
-48.4377,-22.0688,-0.1076069101691246,0.10490372031927109,-0.10442949086427689,0.9747271537780762,1
-54.9,-10.3833,1.5766205787658691,1.7246087789535522,-0.4593057930469513,1.4524900913238525,1
-49.0794,-20.0019,0.5583027601242065,1.1066073179244995,-0.19228777289390564,1.2781909704208374,1
-55.498,-11.8727,1.2342513799667358,1.7845538854599,-0.4703669250011444,1.5446909666061401,1
-50.95,1.3166,3.590663194656372,0.466911256313324,-1.1765363216400146,-1.0768826007843018,1
-49.94,-0.9869,4.923069000244141,-0.6569173336029053,-0.7590775489807129,-0.16245682537555695,1
-72.8088,-7.1455,2.952120542526245,-0.6055550575256348,0.2595434784889221,-0.002182241063565016,1
-67.136735,-10.284656,2.169706106185913,0.9907433986663818,-0.33812034130096436,-0.07025786489248276,1
-57.973056,-0.696111,4.199979782104492,-0.47175824642181396,-0.0329267755150795,-0.507762610912323,1
-44.028415,-15.70272,-0.2792772650718689,1.5227657556533813,-1.2251720428466797,0.3968130648136139,1
-62.5675,-1.867778,4.798779010772705,-2.0364174842834473,0.9162130951881409,-0.4211221933364868,1
-49.74,-10.621667,2.1551568508148193,2.1594560146331787,-0.8020580410957336,0.3425758183002472,1
-54.226944,-2.746389,2.706960678100586,0.5395652651786804,-1.175207257270813,-0.8728376030921936,1
-73.5855,-4.5113,3.936488151550293,-1.3878636360168457,0.9978212714195251,-0.19800744950771332,1
-74.418,-4.1097,4.076127529144287,-2.0458407402038574,1.4285993576049805,-0.3230421543121338,1
-71.7272,-3.3761,4.465212821960449,-2.3135390281677246,1.1415865421295166,-0.01449550036340952,1
-70.5158,-3.9466,4.431066513061523,-2.3570427894592285,1.144793152809143,-0.005362288560718298,1
-66.0666,-11.0333,1.7881828546524048,1.5495615005493164,-0.30104929208755493,-0.019285360351204872,1
-64.5,-12.9333,1.390972375869751,1.9103316068649292,-0.46581003069877625,-0.03931192681193352,1
-65.25,-8,2.49845814704895,0.7438362836837769,-0.5228884816169739,-0.2236979454755783,1
-39.4,-16.5666,1.329100489616394,-0.5869803428649902,0.5684584379196167,-2.102912425994873,1
-56.05,-15.85,1.0431987047195435,1.6469011306762695,0.16709262132644653,0.1854163408279419,1
-49.2833,-12.4333,1.5067559480667114,2.0988616943359375,-0.6330680251121521,0.1198856309056282,1
-51.15,-20.7666,-0.006142569240182638,0.7645033597946167,0.15671780705451965,0.5387716293334961,1
-76.65,5.9833,11.184070587158203,-9.162850379943848,4.9695725440979,5.055516719818115,1
-66.0833,5.3666,4.212815761566162,0.6120080351829529,-0.5673408508300781,1.0243597030639648,1
-65.2333,2.8333,4.237905025482178,-0.9683215022087097,0.18125027418136597,-0.23631225526332855,1
-65.6833,7.8333,3.0489044189453125,1.6458269357681274,-1.221451997756958,-0.585672914981842,1
-61.6666,6.5,2.864833116531372,0.14135222136974335,-0.13724543154239655,-0.8079511523246765,1
-60.683,3.2333,2.8742504119873047,1.3520712852478027,-1.533312201499939,-0.6932867169380188,1
-48.4172,-10.708,1.1608374118804932,2.1876211166381836,-0.5742311477661133,0.06695389002561569,1
-76.1666,7.9166,2.8692779541015625,-0.635457456111908,-1.0496946573257446,-0.5237952470779419,1
-48.5388,-12.0205,1.295893907546997,2.3703060150146484,-0.792961835861206,-0.1134343072772026,1
-47.8827,-12.615,0.8495545387268066,2.3535423278808594,-0.8877567648887634,-0.013976866379380226,1
-53.6577,-26.2702,-0.2105451375246048,-2.5316781997680664,2.205493450164795,0.6794352531433105,1
-48.3155,-13.8238,1.3628125190734863,1.2909965515136719,-1.3283193111419678,0.223245769739151,1
-48.9975,-14.0938,1.5683139562606812,1.448265790939331,-1.2861067056655884,0.1285979002714157,1
-48.9597,-14.663,1.3716217279434204,1.5874992609024048,-1.3111611604690552,-0.2512120306491852,1
-75.6666,7.9,3.597568988800049,0.7477024793624878,-0.7778770923614502,-0.5615816116333008,1
-63.56,6.35,3.2696478366851807,0.7263339161872864,-1.5001622438430786,0.7988245487213135,1
-61.0833,6.7,2.67854905128479,0.09586529433727264,0.05858030542731285,-1.1118704080581665,1
-61.35,6.2,3.928745985031128,-1.0108541250228882,0.3851676285266876,0.25641098618507385,1
-61.5647,6.7833,2.5014448165893555,0.5447062849998474,-0.3122367262840271,-1.2068301439285278,1
-74.7805,-0.1938,4.530365943908691,-1.7737164497375488,0.7185906767845154,-0.10029927641153336,1
-61.4994,-7.3291,3.3890511989593506,0.05382781848311424,-0.407657265663147,0.14356540143489838,1
-59.6484,7.7713,4.301828384399414,-1.4350682497024536,0.3852839171886444,-0.45806580781936646,1
-58.1521,5.694,3.778639078140259,-0.8881353139877319,0.33237916231155396,-0.9559893012046814,1
-59.5433,3.4543,3.218379497528076,1.0983129739761353,-1.3608773946762085,-0.6991599202156067,1
-58.1037,4.42,3.600433826446533,0.11978234350681305,-0.3502124547958374,-0.620417058467865,1
-59.7612,6.6198,3.6368982791900635,-1.1697635650634766,0.2862067222595215,-1.104141354560852,1
-74,-5.6666,3.593658685684204,-0.9320030808448792,1.044802188873291,-0.5920395851135254,1
-74,-5.9333,3.4892826080322266,-0.8116012811660767,0.8847190141677856,-0.49680575728416443,1
-75.4347,-4.8519,3.437727451324463,-0.8737128376960754,0.6310436129570007,-0.846649169921875,1
-76.3,-4.2833,3.533125162124634,-1.3397338390350342,0.9164924025535583,-0.9674045443534851,1
-73.6666,-2.4833,5.527487754821777,-3.775028944015503,2.24930739402771,0.3628353774547577,1
-74.9166,-0.9666,4.214737415313721,-2.0231709480285645,0.8563247323036194,-0.4268122613430023,1
-74.15,-0.35,4.301840782165527,-1.6053800582885742,0.5119391679763794,-0.4388698637485504,1
-72.6666,-2.45,4.892375946044922,-3.0399835109710693,1.8187060356140137,-0.21845762431621552,1
-72.1666,-4.35,3.9456396102905273,-1.7565079927444458,0.9237423539161682,-0.1466648429632187,1
-76.3769,8.275,3.0469086170196533,-0.06757893413305283,-0.9349722266197205,-1.433828353881836,1
-54.249999999999545,-23.9166666666669,0.14968036115169525,-0.6501467227935791,1.49563729763031,-0.19143925607204437,0
-53.583333333332874,-26.250000000000234,-0.2105451375246048,-2.5316781997680664,2.205493450164795,0.6794352531433105,0
-52.9166666666662,5.249999999999822,4.258005142211914,-0.6876260638237,-0.8308207392692566,-0.3183170557022095,0
-60.24999999999955,-1.4166666666668561,4.799487590789795,-1.206937313079834,0.17680056393146515,-0.25460103154182434,0
-52.4166666666662,5.083333333333158,4.273634910583496,-0.3616703152656555,-0.8330472111701965,-0.45023083686828613,0
-53.4166666666662,5.41666666666649,3.944783926010132,-0.6435251235961914,-0.36495089530944824,-0.7153509259223938,0
-74.08333333333292,-0.41666666666685614,4.301840782165527,-1.6053800582885742,0.5119391679763794,-0.4388698637485504,0
-48.4166666666662,-21.9166666666669,0.022018127143383026,0.16920313239097595,-0.18398024141788483,1.0509921312332153,0
-53.249999999999545,3.7499999999998224,3.2221133708953857,-0.7924391627311707,-0.3873876631259918,-0.6734336018562317,0
-59.58333333333289,3.9166666666664867,2.6394832134246826,1.3429884910583496,-1.4224010705947876,-1.2112442255020142,0
-48.24999999999953,-10.750000000000206,1.1260207891464233,2.147286891937256,-0.6480780243873596,0.05953778699040413,0
-61.24999999999956,-3.4166666666668633,3.892061948776245,-0.4648635983467102,-0.12329590320587158,-1.1862713098526,0
-44.08333333333286,-3.750000000000192,3.1531972885131836,1.4131163358688354,-1.3291863203048706,-0.4114077687263489,0
-43.08333333333286,-12.083333333333542,-0.038269154727458954,2.3135602474212646,-0.9590198397636414,0.0034681931138038635,0
-65.5833333333329,7.7499999999998295,3.0245401859283447,1.5699630975723267,-1.2243748903274536,-0.5694732069969177,0
-54.249999999999545,-2.750000000000192,2.706960678100586,0.5395652651786804,-1.175207257270813,-0.8728376030921936,0
-87.08333333333294,15.583333333333176,2.1660523414611816,-0.43401721119880676,0.39601078629493713,-0.5494620203971863,0
-66.91666666666623,-0.08333333333352044,4.89691686630249,-2.6226894855499268,1.2275805473327637,-0.6083084940910339,0
-90.58333333333294,16.249999999999844,2.7282347679138184,-0.011767052114009857,0.2989305853843689,0.7057282328605652,0
-44.41666666666619,-4.5833333333335275,2.432309865951538,1.9805116653442383,-1.2949954271316528,-0.5373440980911255,0
-74.08333333333292,-0.25000000000018474,4.298215866088867,-1.4831550121307373,0.4164174199104309,-0.44166746735572815,0
-51.583333333332874,-2.416666666666856,3.7876088619232178,0.13111837208271027,-0.933931827545166,-0.4628584086894989,0
-43.91666666666619,-3.5833333333335275,3.2347381114959717,1.3408427238464355,-1.3433254957199097,-0.46956801414489746,0
-58.08333333333289,5.749999999999826,3.778639078140259,-0.8881353139877319,0.33237916231155396,-0.9559893012046814,0
-49.583333333332874,-11.916666666666877,1.9138250350952148,2.1008758544921875,-0.7522797584533691,0.557104229927063,0
-60.416666666666224,0.9166666666664831,3.86832857131958,0.10907779633998871,-0.7578818798065186,-0.34040287137031555,0
-74.24999999999957,-4.0833333333335275,4.134697914123535,-2.069906711578369,1.3937780857086182,-0.2897225022315979,0
-46.4166666666662,-6.750000000000199,0.9065850973129272,1.8353288173675537,-1.0021742582321167,-0.562532901763916,0
-73.91666666666626,-5.750000000000199,3.5538668632507324,-0.9429453611373901,1.0239075422286987,-0.5300448536872864,0
-44.74999999999953,-3.5833333333335275,2.969815254211426,1.4249662160873413,-1.2584919929504395,-0.7974883913993835,0
-45.24999999999953,-8.083333333333535,0.761593759059906,2.1434895992279053,-1.1616533994674683,-0.8419868350028992,0
-50.083333333332874,-15.916666666666885,1.3457516431808472,1.121355652809143,-1.4192767143249512,0.05097974091768265,0
-46.58333333333286,-4.416666666666863,1.9952998161315918,1.7229729890823364,-1.4881914854049683,-0.508746862411499,0
-53.4166666666662,4.91666666666649,3.935249090194702,-1.2424108982086182,0.005333821289241314,-0.6671444177627563,0
-76.08333333333292,8.416666666666497,2.3409337997436523,1.2332916259765625,-1.0611629486083984,-1.7357453107833862,0
-45.91666666666619,-1.4166666666668561,3.9620909690856934,0.49927717447280884,-1.6748783588409424,-0.5241276025772095,0
-49.24999999999953,-18.25000000000022,0.3018929064273834,1.70231294631958,-0.7477657198905945,0.40027546882629395,0
-63.083333333332895,-5.5833333333335275,3.8689963817596436,-0.5506876707077026,-0.2925649583339691,-0.4449063837528229,0
-63.083333333332895,-9.750000000000206,2.1811487674713135,1.055005431175232,-0.7912712693214417,0.3611072599887848,0
-47.9166666666662,-21.250000000000227,0.23308859765529633,-0.035474929958581924,-0.35150808095932007,1.411513090133667,0
-74.74999999999957,-0.9166666666668561,4.273291110992432,-2.0159032344818115,0.8033860921859741,-0.44426536560058594,0
-46.74999999999953,-5.916666666666863,0.9344767928123474,1.7906064987182617,-0.8994177579879761,-0.3001747727394104,0
-45.74999999999953,-1.4166666666668561,4.425166606903076,0.2693299353122711,-1.6793228387832642,-0.283841073513031,0
-42.91666666666619,-5.250000000000199,2.1506545543670654,2.2687952518463135,-0.9025759100914001,-0.21082527935504913,0
-57.91666666666622,-0.7500000000001847,4.199979782104492,-0.47175824642181396,-0.0329267755150795,-0.507762610912323,0
